level,title,sha256,md5,max_score,rateave,hardrec,difficulty
★3,Super Mario Brothers Main Theme [29Another],36c140aa5b94adfe7586468153f719fb03d10bf5bf1f3d336bd0fbc01df7b092,2d7477eed67b34291140d50425f58a40,4134,98.0709,6.98,6
★3,the sorrow of the islands (7keys:maniac),428ff44e25a6ea672c4f3203fe36fb97b59ffd5c5df45d7df5032e6d114889c1,76258c845d93987cdf7ba48f204271d6,3774,97.5689,6.33,8
★3,x-Aria -虎之another-,e32f68031403a50419b89ab5db11c23f941cb960d786ba52d2f8ba985f0fdcee,7d3202d40015e007c19ae0c8101e3895,5344,98.1568,8.1,5
★3,You're My Shining Star [PLANET],0573dc967af7ee3d2c8336787418d6b1122c81e14b85bf6de61d68740d078fa3,71631faaa241af7503fea6ae95c96837,3454,98.1109,6.28,5
★3,ΔΔ[Another+],de0fac53cc8cd34fe8a9a35e05cfb4eb8080ff559eeba2b60c8b02a8c9f866ec,e1a065d9370e0948f80fd0959d977000,3590,97.6323,6.61,8
★3,おでんぱ☆ラヴガール -BMS EDIT- [Kei-Another7 +],19469efbb65b1b3179fe074006df4521859f542e550a40294b41451ec811f0d5,1581a5cdef43485d364af426b088f47d,4342,98.8024,5.4,2
★3,その斯くも美しき紅に (EX),74e05af77695411b5ae84cc37a72f727779ada867f6dc87ff33ed616a52b5b52,0647b0a1bd06d1a075254fa637bf5720,3298,98.772,5.79,3
★3,タイヨウパラダイス(Lemon beads J-core bootleg) -BMS Edit- [Les Deux Chattes],2c779333e8689323e7864a25aeb581754f0f1e947bc2627a242a645df378c0b1,457555d37245e9c3e593b68239ab66ff,4640,99.1272,5.65,1
★3,夜桜 -十六分咲き-,3521547a2776cdb8adc8272c18ba54bfaf0d2a0f73e61cdaa950a022544cc488,08313708ffaa88ac9646ad9d74a0df4f,3534,97.8848,5.57,6
★3,感情の摩天楼～PandoraBox,3c865732e98133e87b7afc13f21d0626eeea81afee1339ca857bf4ab29ca87c5,7d4fc1dcc7f2672cab64da04ca4966f7,3600,99.7292,6.39,1
★3,斧と盾[7key_hard],c8485c49855a36968d5ac91bad46ab102fed38598a1b9a0c2cdd70eca4331cc5,3e699cf8d82f85a0217fbbdc6ffa5735,4436,95.2885,10.8,13
★3,東の国のFLYING PAPARAZZI！-Lunatic-,2c745c36b653fef2810737db0bb2ef8a4a1a8cb6480c9a9086bf24cf22384365,473171720dc2f14d7414b0ec4769509f,3420,99.4664,5.85,1
★3,桜華月 ウルトラセブン,50cd8d2ef283b425719c680806d0d10abeee9542c27b5fee19b39de4a714f0e4,3f4b5bde1500d2f3718a6b26fb604b84,3324,97.8114,7.2,7
★3,死腐乃美「彼岸花」第二～空虚偽心～赤紅[Lycoris],37c593cd275dc1bef5eb4594ae43b65c377aa784f39cc18cc62d2c4a1130a4df,73a1c3d6d0b80d0ea035077f83cf9618,2800,97.8571,7.68,7
★3,煉獄-Purgatorium-[HYPER],eeefcc8e07b51cf7909836ac014384f172bb076c5e0e40b032eb339831b4da0e,d77e97b6e6ab2aec290dc3c03f286b8c,3972,96.6767,8.7,12
★3,物怪舞踏 [29Another],d2f4c922a94a69d3d000e226ad6e9479cf660d3d1753cb0a6cca9a2a9a1153a5,da88281a5e665843d858a35175aad7e0,4206,98.5437,5.34,5
★3,雪解け色フラワーズ[Defrost],6bce111683f96d14e0b6d78985c90151c0048303ef0b155e52f9c374e841b9b9,6f4d00fd3c20579595a6f9368b4b1fa5,3072,98.3805,5.94,4
★3,風仁雷仁(EX),cb3059d533580484c62f91c8401893b516161acb0957142ceeda40501eecc1c2,b3887714270e28988ce900e4b9300994,2704,98.7519,5.47,3
★4,A.S.D.F [EX],3244a453f9f6018e12bf13e30181c5c58ff9942d0690a2c626557442c7295eaa,29ffca1c9c4e61ae5b289c2cb6d1f412,3354,95.6619,11.73,14
★4,Act Beloved [SP EX],7e5707a89ae25d9599039c2c87e2f988fb307e58d47f1f503ce75d08e149ced0,c2f261b49b205530fc5547fe56059ef6,4874,98.7895,7.06,2
★4,Aihana(Radio Edit) [SADISTIC],ef46d3fdd4cf7f65c9f7ae02959742b6c1e7c8061373a8a89d615211f3cbfb9e,afa33f93acddb818ea4db22cfd188376,3838,98.9839,7.85,2
★4,aliceblue (Radio Edit) (SP EX+),3265fcd22c44f711cc542c308310c259dd4b8c89c00582d74311fa5b308c4310,5a9eede846c0a2d13e27c86326b164f8,3766,98.9844,6.1,3
★4,AltMirrorBell MX,ce057e1a47b857b20eeee545ec060611c75a55e6e1079ba4307d4f49657f7cf3,0c5b4261b5478dbe117e7bd3a6add4b9,4000,92.4938,14.14,18
★4,Angelic layer -ANOTHER-,400a42e36ddf4b1c019ae2256aaed28023a6a3fed3310c10030978727066d4e6,36fd786d7331e34ae9896e5a954cef2b,4176,99.4912,5.98,1
★4,AutumnBreeze (kei-another),dfe9fa418970faea392c07f01c986cbcc386966ab86b11d95f8df023c792a3a8,107a84c4c683d3e76816cc77267adda2,3174,94.6912,7.52,15
★4,beyond the limit -7keyex-,5027e766c4d7930f178b5fa462856493ebe3285b97ec1f9e1c12f84bc163824d,90a79d4f80445e6465cc3b6b4af3a86a,4130,97.8451,8.86,7
★4,cadence [29Another],432f2a9ba14debf50d402c9eccc5366d4fe9e5d298050678ecbeb4edcf88b95b,065b4491c016292247d76a9847b72b3e,3952,98.1718,8.04,5
★4,Caixa D' Aqua,b707ff9d0f91c52238d79767d9619d513ca43e26981d61f03df9abc5ce98f6b1,35888c4aeed8af4fd85f7a32d168ee58,3758,98.0176,9.08,6
★4,Calamity Fortune[F],8f44566ba6ea88dc64c49c5ce4646e4ae6dbe0e438b25fe054a9b7ab2912ba66,1b72e8f6439a698e78f94be16470b789,3720,98.461,5.55,5
★4,Childie Sharp[HyperWeapon],292cb3dfa9cdf399fe6dd6319150139aa9685d27943ac56b35325ed2e514eec6,d431f5779ff511480101f4612cebbfd4,3660,99.0642,6.67,1
★4,Dance Doll Dream [puppet],02e60d285ce8891749d3e68c96566044acf9b9f4b8cb28bd30ece7b442b5ed9d,276170e35b66b083f61efbda3be4380a,4302,99.169,6.82,1
★4,DESPERATE -fatal-,7b700b7c1c1cdb5379ba78f5602a1683cefe95a8efcd9269b672e41a54eb1aa4,0ae6aad252b54324e739a245c9efaacc,4002,98.2134,7.53,5
★4,DRAGONLADY (7keyEX),fcd15d3b60a5c67f05ba26a31940e4dab6fc1c2ad50f13accffe136f57001809,ad6180fee0369366d933472ad6080ec4,2432,98.3861,7.57,8
★4,Dstorv[false_fix],6bc985dc9a28a7654a84744e1f20062e2cfc2aae5026eb465b246f64826f1592,8a8a6c2f3511eb0876a6c9a2027d7bbe,3392,97.1477,6.82,10
★4,Durandal -Magical Freezing- (Radio Edit) [PLANET],1cc368581072dcb14f036d2489c6b69703519ee8d20efd2821b2649c65d458ec,032b0582871a07c604d8cba171f95797,3470,97.3559,8.34,9
★4,Eclisse [29Another],81d00c5e658fb34fb348d66707c2d8eb9d73cca87824d858fd3d7fe57d3bb29c,7850a7c5a36681106e68e1cd0603af21,4548,97.6638,8.39,7
★4,FirmamenT,b7ff2f2a41082d7af85f53817517606f14bc11b957836461e8acccac712c291a,516b1bf998ce51fac3414987af262bc3,3788,98.1455,8.2,5
★4,Flesvelka MX,e2e99bef829671cda34d4de19fbd8a36231610a125862506b5108baebbb3b87b,c26f57884500cc9259ac4ac3d447939e,4360,97.4197,7.88,10
★4,FREEDOM DiVE [k 7],36c311213ea9a6325b79d1cabe7901b2ae0ba33b3e28355df8bf2cd6fda86fe0,6822719f05ecb918d7ffd6382428651f,4548,96.1192,7.69,13
★4,G e n g a o z o _ A F O,0796cce870346537f8784e251e18684121af418857937e49d72ef00ebc4cb1d9,ec83546f7399d6230807a7bc66d0ac66,6134,98.6265,8.67,5
★4,G e n g a o z o _ E X,bfe285521acd31700ffaf573a256eea3dc8b5b5c0ba974d0c44db816641ea91e,aeb2dd0707f26b1a61f6874bfd99e804,5124,98.3948,7.52,5
★4,GIN TONIC FLAVOR[aspER7],0d6878a066ce64c773cdcf9ef48a65bf97ca63d760b0edaa1868023ff248acd0,73e45d6f82b6d69bad566cdddca277cf,3712,96.875,8.4,11
★4,Here we go！(TM edit),f3b865bf9ac705a812860760e614330aa47f1bb61fdd3073a1f65d4d9f27ea2e,70f45b780cecfe58b725437eda743d47,2330,95.0965,11.52,16
★4,kyrka [Extra],f9d9f44c2e4922b08d96b4a8041bb75e1bb6356c094e0114ccd62997be8c67fe,bb6a50ebfa0edb1f5e07f3330b45be5b,2128,97.4037,6.14,9
★4,Liberte-SuperSaw Epic mix- -ANOTHER-,a1dda0531bc43ed5a0364aa379ba490aa783f79ccaff15dc144b4ed7b4e4ca69,90709c02ee7092b30907df62ed3bed40,3406,98.943,11.91,5
★4,Lieselotte [INSANE],8cbe89268ed0feab76e8d18269bac157b253cceb8fce0b3624c7a83fefc9c58b,dd09b41665fc3944098a62a1d7dbfd95,3412,98.9669,8.15,2
★4,linear umbra [SP-RX INSANE],8971ed6168e1fed60484c87d5d0bd5a63c0bbc8bd71354cde442615af533566b,7922a11129861d4eb6aa9b95565e8145,2686,98.2315,6.98,5
★4,Love & Justice [AFOTHER],c7baedd2133d7ff22ff6779cf24708c96aaa2b62ec4755af2ff73634b7770e3a,7c774b8922f87de19ab72e96d996726c,3756,97.3975,8.87,9
★4,Magical Love Words(Maniac),d2a88a6cc0fe6196857012cd3b85ddcc1b537719fa51747269991664932fc55d,91f9dc675a8f646808b2834441ca423f,4062,99.7169,6.76,1
★4,omega iii - beyond the flare (7kitty),5c0238151e43cf5e58aec0295346d25455fcefec3177e8b1f5e7e74aaee29a31,68ee8fa4e9ce7876465bbf308157ab86,3772,95.9372,9.56,14
★4,Party 4U (AFOTHER),c1411b31ddac53b1fcb948f55014a68ef3c1d2e90f14deeb63d414442c19f072,a832f562a5edf913c31062a49577bd3e,3270,97.9969,8.11,6
★4,Pure Ruby -JUNK7-,3f27e6a3e53ed27b27a806461a96c0e6baa11796ac79f24f0db4a6ad26cc1f63,d1877ad5dc0134b27eb0238da5721eed,3152,99.0641,5.88,1
★4,Quark,c77bcecec124b269e5fbd9eab2e003b7dcb0c8d0c05433fbf666a56877f7fbcb,d6b485999d498560213aa45b0cd6c6b7,3082,97.6395,8.17,8
★4,Romancecar (Kukan Junkyu Edit) [7keys Another*],1a4f611999ecc2d48c75f71a60b67873d45edcaaa5152b27bbd7762738a2ed82,27135a2dd5d98bddb4a9453bca9487c5,3602,99.2365,8.43,2
★4,"rough[7key,Another]",be56a53cbdde59756237dedf83f638b2cdbef057aa930a88c8adb3abb2358e99,877f4a37193f789cf1dee377c3774282,3882,99.4397,6.9,1
★4,SEPIA-EX色-,664adf1cb3f6d5552d7527dab2ddb639ccbb441f0e325aa8a76fd0d4cf20cf0c,b252c955763ccc430d7b085977e72cdd,2972,96.2567,8.05,13
★4,That's the style!!(7key:Maniac),22f95e5f49d986f6f6c058b20f03b7b21492d2adcdaf1698f00758d7fd8d4ce9,360060b4a045e6cb3e002bc779d8a221,3474,98.7191,6.89,3
★4,theme of Maia -maniac-,3ee44ef4e6aa55126c6f493b7e8533cb151aef08d5e298c50ef8613d8c751684,bbddc2d9fec5b477bb1d61f30b43dff5,2970,97.963,7.82,6
★4,TURNDOWN [F],c0eadb148bf64d6718155220ff77028ceac669fc367f1f7dd32d3441ce04eefd,2371263af3b0d644fba62526c9f49481,3500,98.3928,6.92,5
★4,Ultramarine [Ultra(7)],12a856f571890b20703964a0869a2b3348d78cf0a6e4161769484a406ce31224,89719530f80d426750633ac820089bcf,3550,97.8521,6.99,7
★4,Wicked plot [N],0c4b47a5c2ece2ce7f3026f101d39b672d34f854e2ba8107fffd6a8fbbac547e,0241e9d1a9133d060f4a1832fe19642f,3998,97.6551,10.88,8
★4,wilis -SABUN-,0e473fd6f318c779364f241f39b7987963ebedef083b2f642455574e96e1d9f5,1401d3144ec27c3c14a00588a45aec15,2704,95.1461,9.23,14
★4,X (AFOTHER),8ff72b68826e769ef1415fa63ab0d15cea5bd616084a3a1b42729cde271ad535,29b52b51223c4372ad94c9f78ddeb945,5370,97.1881,12.02,10
★4,★LittlE HearTs★(虎の穴),d4dc655a3e8b039195d576be6be146dd953ce6470c3b29f73b3d28439982ba42,79c79e34e9a95e37521011058b7ec167,4000,98.35,5.27,4
★4,★SweeT DiscoverY★ (虎のANOTHER),de5fd93bc87d995cd3a6e3ffbff9a506d5157dd5e3cbbc0229015c389a2a7654,a1552410ea80470cf77732bdcb8ab232,4942,96.1402,12.73,13
★4,あめふりこねこ (AFOTHER),eff83de53b2988f148d0a382d431e3a245f33c7cd7bc5dd7a90eb6c0a9e6cb93,069168f580c8fc4255cb0d2e54bbd6b2,4150,97.3675,8.48,9
★4,エストポリス伝記II ～バトル#2～(SP BLACK ANOTHER),2d21f309caaadd72afe2a1e3b47cfef5596f5860e4ad92a9fd281f1fce5f6d9f,df43c2e410faacba3e58276de9e200ed,4420,99.4231,7.39,1
★4,サンバランド [POROTHER],40a2f3cb239cfa0ef0778cae7f15f485855787e33e351eaa35fb573ee49ed1e0,6adf517d2e190d09fcfbc010536087f8,4492,97.49,6.74,8
★4,特効薬はカニピラフ (KANITHER),b9a808efe8c89f22e7a1990fc043ac613f1e4263678e7ba682e9499d3d180251,b28382b886c8f6d8249e4ad1bde22622,3562,97.6628,6.21,7
★4,雪月夜鐘 -Monsther-,82cbcf15c317122c6633e61fcbbdd98aec9d8100b001d494230966730167bc84,4ffc2e2369740ac9d44da39cea5e0224,3672,99.1285,6.05,1
★5,- JUPITER - [ANOTHER++],9555b38b964845d7cf8c4676b23b35c32f10c98fc4364f812594cb3c7f140672,b420590bd67864a71eb4c90b0b803993,3980,97.9208,8.84,6
★5,-+ [dy/dx],1e62264cdc36f5ecf006dde7fc718d46af1f760702999cde17b9074ce5a74292,acb00af62ad22c34ab21828853bd2915,2816,96.5376,8.57,12
★5,A BEAUTIFUL SKY -OB style- AFOTHER,57ed863648a8b0d779509f831bf7d42a3360ee0872ea1e8a5eafa2f03da6901b,2365be1596874951d4efd2e85ae04deb,5036,96.1328,10.15,13
★5,All is fair in Rage [ZOI],a8f4c1d937cc63de73959a78656ca395fb852545f4b28490cf4cb1399e854ad5,0a936586307bd61cfed822c007659f3f,4384,97.9471,7.99,5
★5,Angelic layer ～Reincarnation～,c9df87e54afa8ad1296f3441dc8b45bc84dc6e48d3e5bea62e7dd5319fa92640,a1a91080d47424493ee301726ef3aaeb,4000,98.5687,7.97,4
★5,Another Sky [7key/Ex],9b3e6c5721b8f18e94389c20570236f92f04a6530057f4cb3fddf397ab3c92f4,8cc18e4a42b7dc1b7eaa7d15e7ea4570,3724,99.2951,8.4,3
★5,Atomic Bomb [㌧に捧げる譜面],eae796d7217e31dafaa8618cbc1092ec08ed8a955b4c07d1c0243b2592d09700,50a15e4aa167047ee505d409ac3ea4f5,3316,99.5703,11.24,4
★5,Auston(7another),76487ed4beb9712e0253a5eceed4ccc61d3bc33020855e645f16633c83a7f02d,0101e50118aec35ba9a1ba9bb50a40d9,3832,98.1603,9.31,6
★5,Cosmoscape [kei another],fff92d5f119aa5cc62c629f6eef0be99462daa8348d3fef78534f8daff142164,6aa8bf3963ecd60a2a06535e23b67ba4,4024,97.3471,9.31,9
★5,Crescent Edge MX,ffc3ea4881e0e285329a533710052369533d195ae5f9cd78f07482a272ab58b1,9fdfab4195ae214781c9b9356e995aa4,3300,96.7955,7.89,12
★5,Dai-katsugeki〔AMAZE Remix〕 [ZOI],179d2f8c2e765a88f830ad540f737af210cbb9f4eb32885f72fdd25139140ae1,d70e2549e841819708d279d2478bb1e2,4556,98.1837,9.29,5
★5,Doppelganger[ANOTHER],ebd1c042ce33367f15fa6fa76cdef0a45e359c489b6e8baa292e55276b5cb624,d37ba8a0d317f3d39a1c6e2d5b369390,4000,95.5875,11.31,15
★5,Exit (another7),bf933c28936c03d8fd87e0a622d8ab9e4b38b14c5e7ede7ea84cdae7923e0f89,1da468b7747759763183cdc798bc2b2a,4444,98.9142,8.63,3
★5,Extinction and reproduction[SP Ex],ff606ee46b7b1cea51d6eaa38dcb13a83718e1ef552f7f3ea9dc562b2766cc49,a9304e2d4257c8d91165cb92b3d67a9c,3472,98.7903,7.31,2
★5,Flicker [E],60991e5d8b1ca477000fc5a0365021c8bb614d7e589d6f632278b619e6ccfe93,b16cddd6f8e015e8dcbd39be925fb13d,3800,97.0789,8.32,10
★5,fragments J-CoreRemix [E],700190c08977589389c4d5e39aa5c4f4934d825e8c68689310c89d18eee10a2c,0b0d6d21968d624327b46f9546713b24,3360,99.0774,7.08,1
★5,Funny Funky Freaky[HARD],28f4db6cc3c547ef1317487b71bfe125b4cd286dfa7f062d0c241b0f3cfb12f4,1d82eca9a7f34560149864ca2094ab64,3226,98.2486,8.36,5
★5,happy century AFOTHER,abe3037ac979e878e1a27b2262def91443211e42054b5708f05b8dcd97de7dd8,3f68cd0cc57e0125a79d5412f0d8b685,5152,97.2389,16.03,9
★5,Last! Least! Regrets!!(AFOTHER),8df23ba96fd1c1bcea568ad87b8a1f20853ca9e6d0bbbaa12b215dcde54e44d4,ad53eb592cefab1c484b4c8ef2433d27,3530,98.7606,9.83,3
★5,LOVE THIS MOMENT [ManiaK],39fe207d06bbdfa6e5b8c62742564de208f0d99085b9a5cbb1e4701aa11c1f9a,f65b070acae8ca398715a7892b3649cd,4100,97.9085,7.46,6
★5,Love's Rebirth '06 -7another-,676e4fae49b7c5561c22c2c51cbbb4c45f1f9860e469de71fd841cb1899384d1,62dd371c9d7d99976bca1c829b9d0a78,4908,97.9676,8.97,6
★5,Lunatic of the Full-Moon(---),e586ca816cafbbf2bb81451583846cb12dbc57801ae343f570fcd4a8dc3b144f,e30ff61541bc46fea30b81b3f37c60e2,3408,95.914,9.76,14
★5,MASAMUNE [三日月],c9bf5cecbd61752832a02df8fc4f04064d09167adfa46615b98a2cc65d6c0fe1,7aee705ad2b6e16eb7d50d29dca5acb2,3720,98.1452,8.52,5
★5,OAA-γ [EX],935cc2f25e6eb5fe91d565f63b10cb670db1e2fdcdcbf3ae902db47b6147674e,0d3a46449ead1eaccd5f6a71c0a1983b,4582,98.4832,9.13,6
★5,oceanbird [benefic7],cfac0d8b5c17f980148dd0e2d36d0bb631688a9da1fc5307fd81b0f0a70409ca,042b7b3b607695a66fa8bdd8f0d618fc,4786,99.2426,8.19,2
★5,Odin[Black_Another],a9db19438b99f3c1b48c2e9f3694d9b4b64d75b755cdf67ff0e7fc42e435a68a,4aba61fa46780f110362e11d076807c1,4828,99.5288,8.11,2
★5,Ordeal,b45eaa7c423270c098a477e931867acbc0eeda7faffe44f816e3681fab87ccb3,07398cdfa167bdd0ab4c70ad29756247,3374,99.3109,8.53,2
★5,PLASTIC GIRLS (ft. Seorryang) [Stripe],f4e3a44d7e495570ebf05066ad49e7fbe8b02b2d1f8e557e828b1a036f5bd7cc,95f4d061d6e1f817a5e959d29565014c,3380,98.5651,6.56,3
★5,"Precious!!![7key,Bonus]",c5078dd9d14ecf75e3063603636a589e1e09ca306e26f74053110583d6c655c3,6300dfafb5c57ba753a9133f37ad890c,4440,98.3221,7.97,4
★5,rainy beauty [ANOTER+],d50aa0f1a4ec6b62b5700e6787227d094ba7bc36023543a104a276a6f527441d,00f1ab5a4e5af6ea457bb2435eb5a01f,3868,97.4987,11.21,8
★5,Red -reduction division-[NANATHER],949369b851081ac82d9311843d31ab781c7a78cfab7faace720b987e7e0997ee,625db11cae1e9db588828dd43c56ec54,4576,99.2297,8.72,2
★5,"Red-rize ""B172 mix"" // 7keys Afother",87f9b4aac386110746bb999b84b04848e4a66623b1362a5bfdac4b652352b16e,809e83d6ebf5b98a761fae5361c9c4fd,3814,99.0561,7.61,2
★5,REspEcT-B.A.U MIX- EX,e8969837205b0ec38eb5f26cc152ee54ab1e60cc557afc4e2a4b2af604ed9d04,5d16320ae4dbf25972da9e9770838787,4920,99.1057,8.77,2
★5,Rosario -another story- (busy),25b6a38f49feb463273204bb9e3dfe1cc654fd7f7d5cd84ed892f023ce64a87b,cda748c5f9c545bce00eff8673cc12ea,5650,99,8.58,2
★5,sensitive(AFOTHER),63755c31ada962685b4ecd8360cf83919798b8df64347a2288112792e592eb00,78459a4cb7bcbece4722c835621e1bdf,4420,98.2296,9.26,5
★5,SHI☆O☆KA☆RA [Splatoon],1882270e6944cbd5856a2672f09f096d7844f2383f61fc92ffb07f8b7adedd11,bfceeca4a9248fa59596f14845d4fa45,3244,98.4202,8.21,4
★5,square and breaks -collapse-,2492bfa9d0b090cef2b23b84e171397c6183dee9e1a22c54621dd3801172afd4,eb4944ba424cd3f220b368fdaec14cd3,3600,95.5139,8.25,15
★5,T.S : Terminal Strike,18d25a9d93c5504a3eef5b75c562fe8ef45315c3f6ab50105e70df653c35b9c9,bafe9b1adf26cd0c2973061ba48557cf,5000,97.305,12.64,9
★5,The Island of Albatross [EXTRA],fb63cc81a507665f960820b66c3604c61f6bfa73eefe46bf624bf1308cc7fe6d,27f5204ebce1673e61fdb75494ad51e5,4068,98.144,10.32,5
★5,THE ONE [EX],3ba971139b48395096838e37244301fd44bfcf709f285f1564bbe672ed9c030b,40ce36b144f2274fdefe82edcb68aaf4,3784,98.3351,8.36,4
★5,Trinity [Maniac],d673dd3fc82919a1325b90e48afe2ba16e9ca8e4ebfdbc5b337da3da721c518b,836945b0010aede1bd65e792e7fe1489,2736,98.2091,8.01,5
★5,volcanic -vaporize-,50e290ba5e40734493ac2e002eae0854f8f6988ca3f4e5c96fbca587f0b3efad,0f3837b9461a613dddf26a31e82f0084,4900,98.5357,9.14,4
★5,Xecus [Maniac],2c300a32f5db8b88af4b2cfbd5b8c85885e25cb9902172753fa55b1945595a98,8696632a6260cac1ee2d2ef94e23c762,4050,99.2408,8.73,2
★5,YAKUI [Benzene],22ce6af86ec76a0cb84e824f23420683a417268cf0a642255684c4c0241d4564,a56ddb2169246817fb7527363fb9c687,3232,97.3623,8.87,9
★5,おどれフルファイアー,a7c7ffcfa08cfc5534c895c00309238f354aca30506acfcdc2d6aec3fa693a08,9e5c4e5261bc78fcde31410b30260363,4444,98.4867,9.67,4
★5,ベストフレンド［smiling］,eef43d688da8b7d27e08d6ee2351fafff1badd5ed4450d327d427dba1e244ce0,d353c5f0a6075ff60d3d5c34a1636e05,2972,99.5794,5.61,1
★5,モノリスの園[ミラクル],b6162240f6aea2833d5ef74906fc611b6bd1c7b5294da1e695c0e885387796a7,022fe7f422e929f8efc37bb244bba00e,3538,96.8344,11.61,11
★5,モリオンの姫 [INSANE],c810384bf08ae2bceec3d29f88f201d1a0c6a1608604ee271ebddb7aead5789a,c54c1db625302b890e94a67e1b0ee32d,3998,98.8494,8.84,2
★5,夜桜 -桜吹雪-,dde67bfc4070c3233ee7da86bff20260b36f3f8145995aa7cfbf8cbbc72cda1b,14de370aec9a15a49d033b6f9bca7761,4000,97.05,8.72,10
★5,子午線の祀り[マナの剣],d7da9f684d190d6408b4464ea9cc547b529257aa125f01af1e549bbc13e9330f,0617af63ed768fcf1b21a15030d48043,3630,98.8223,8.81,2
★5,宇宙のMI'Sキッチン [EX7],922bd3d0b85040e49df2a0d60aab9aaf791c213a3b3f6ea82335e6284b85e7a7,5a40b21fe42ee18317d36dfc1aa860e8,3600,97.7222,9.27,7
★5,少女の舞葬,cad666af424a8d4efea2407d53876f59c7668d70124e4438050a2d4fb12659c2,0f482e2dc1badd465ed871c8d91267b3,3582,98.4855,8.6,5
★5,平衡世界[ANOTHER] [Another+],5ff6a35ce399b0775ca1f2f205b4e80e55c44194b3b6daac4a225b17938351d1,5c1b6d4fab17625da43100cc09223bc8,3840,98.8346,9,3
★5,彼女の言い分 -ﾋﾟｺﾋﾟｺedit- [だって～でも],9f875c7e2517da63c7c75ad77d16a6c385ac867c58f9d1ebf827feb489d4a5ff,4f6ef5ebb09e27396384d62f95a0bf05,3594,96.3342,9.84,13
★5,春色小径 ～ Colorful Path-lunatic7-,ba6386914bebbc8e8fb485e7d233a7f9986e9182f2be119fb3d1caf2ffa8ebbb,7e6e23e4a5e0642ce9f1fcb6078a3347,4854,99.0678,8.83,2
★5,織姫 -VEGA-,d3e5876335721901b6875ff37bc9cec186431a268186f1450c11fbcc6350ea12,c27de5c753fcd90b1d471f589e027399,4312,97.9128,8.57,6
★5,花鳥風月 [Crystal],c49949c691f2e52a8b0b4bb21a5b0cf7bf46953a3c8ce31b69ed51243fe229e8,d20af55eadba90dd06647272af3ae75b,4118,98.9619,8.27,2
★5,覚醒フィールド-A.T.フィールド-,fbd800dbde5adacdef540d12fda392550a928aa83f99bd17d6b09dbfbd6d9512,610531ec78ecfcaf6824192c5abe8372,4404,98.7455,9.16,3
★5,道しるべ -Lunatic-,87c6dfc406bad9ddee1da02e54f3098050800f4d364d7d98556423b9d10e3409,aa06a78f286d7bf6ab6e7bb01c5be95f,3464,98.7153,8.18,3
★6,5.1.1(ReMix)[Afother],10a821ec66e39b80053b7d85c0e2e381961a1f291abf227ac5e1ebefeab99f0d,bc0ee1edce32dfdbf10a5733bbcff27d,3702,97.4271,11.38,8
★6,Air -MANIAQ-,9b5a6d65b58deeafc9332d23f90828f1895c3ee90b4c30c4fb9d99d9bf339377,1e69627c0ca4628b67f731bc36423875,5270,98.3017,9.46,4
★6,Back 2 Oldskool [Dead Or Alive],3c9a8fbc662b99ff818ca12bc068c4b086366c4bb9cf2b31d2a5f9be4c13d9c8,cecc71ad38606af7f5282859d4be2287,3700,98.1081,11.38,7
★6,before...[7key/AFOTHER],f2cac3eb4031335a9aba5301f1fa60b188080874e4e42960f991ca7e4f8fe7f9,6f5191238a207f05643a84d50adcc030,4306,98.0666,9.69,6
★6,Black Lair[INSANE],543d0baddadff98e7cf8d4f418c9a9a118dbd4b77626a6e7f7dd73efb5757a63,7300591ce85f888fbefe6984dc4938c3,4198,97.6179,11.59,7
★6,Blue Dragoon [Another],b854eb64fe68a3a76c78420d7cc151cf660eee12f3d352f8fafa6efd2e5e7029,474d8a4bdeaf5ef464fd236b8bbef516,4024,97.3161,9.73,9
★6,Cinderella Story -SP AMETHER-,190deef19d7a3655d6d965bf81706b7be54ec16b854eb48955d829649fc0adc4,b4d4c3a0ab148e9d3962adc5d1d98128,4396,97.1736,11.56,10
★6,Colorful Sunday (7keys:EX),f36a0855bcad0733633fcebab88261a0a1967223c45d94a067ee5520658797f5,f46bb3084cb8601ec5c72a4314ed4813,3444,94.4178,13.3,17
★6,conflict [EX-HARD],00847a239f1f7c2df76cb4653d0e713226324e35fc3831e8649fb159d9a7523a,15e44dfea14cb6812f7fcb56a3a0c409,4508,98.425,8.49,7
★6,Daydreamer [SABOTHER],e008c4d9ee1758224c1bf3f5c209b37f96b6256c97cf09f4bcabaffd3365be68,b434f05743be892a5ae11b37607f5d4f,4584,99.3783,9.89,3
★6,DESIRE DRIVE (LLS HARDCORE REMIX) [SEIRYU ANOTHER],4acbc72818e289be81229c0d57bfdd7becca81fa5e926a7feb0906328473c2d1,e0d284d13b043cff5d691dab0a7b7315,3640,98.4409,9.69,3
★6,Engine [SP Insane],db0451a842b8a31f079e7d8b7da03e26c9c3c92ecebd695d0d9ab81139694e31,5e3711f2f576f3929156c9594b87efac,3260,97.3006,8.92,9
★6,eve solstice mix -kuso-,23002f52983ad0ff5e5cd731d7e5b2826bb1ace0d3915ee1dc1da3664205b478,799baceaff9186227b4e8a8121d14eb0,3632,96.0352,9.85,13
★6,FELYS EX,8d1331d5d9565ec327af6b95acbe29a680efd33186f89984c1863f435083d027,d45a6ddc04f19d36b564aad62c33f7b5,3288,97.9547,13.35,7
